Date,Sales,Product,Category,Region,Quantity,Discount,Unit Price
2022-02-24,2028.43,Headphones,Electronics,Central,5,0.15,645.14
2022-02-24,32.94,Cookbook,Books,Central,1,0,41.07
2022-02-24,42.7,Comics,Books,East,2,0.2,38.87
2022-02-24,79.27,Science Book,Books,West,5,0.1,24.69
2022-02-24,440.68,Dumbbells,Sports,Central,8,0,85.03
2022-02-24,72.92,Fiction Novel,Books,North,3,0,28.24
2022-02-24,58.58,Science Book,Books,South,5,0.1,19.77
2022-02-25,114.54,Coffee Maker,Home & Kitchen,East,3,0.1,52.97
2022-02-25,35.45,Dress,Clothing,North,2,0.25,36.08
2022-02-25,187.72,Dumbbells,Sports,Central,8,0.15,33.61
2022-02-25,72.05,Comics,Books,South,8,0.2,17.12
2022-02-25,3237.72,Laptop,Electronics,East,6,0,745.73
2022-02-25,114.98,Hoodie,Clothing,South,2,0,74.2
2022-02-25,274.35,Dress,Clothing,East,4,0,81.22
2022-02-25,103.62,Protein Powder,Sports,West,4,0,38.72
2022-02-26,481.96,Protein Powder,Sports,West,6,0.15,96.57
2022-02-26,266.29,Jacket,Clothing,North,4,0.1,75.84
2022-02-26,1255.58,Camera,Electronics,East,4,0.3,549.58
2022-02-26,99.11,Cookbook,Books,North,4,0,29.85
2022-02-27,4039.38,Smart Watch,Electronics,North,6,0,774.32
2022-02-27,538.94,Running Shoes,Sports,East,9,0.25,78.07
2022-02-27,408.94,Laptop,Electronics,Central,2,0.05,277.45
2022-02-27,2073.54,Headphones,Electronics,Central,5,0.3,609.43
2022-02-27,44.62,Comics,Books,West,2,0.3,34.22
2022-02-27,189.65,Coffee Maker,Home & Kitchen,East,2,0.05,97.09
2022-02-27,464.72,Sneakers,Clothing,East,7,0,78.22
2022-02-27,14.23,Comics,Books,South,1,0.2,22.33
2022-02-27,306.78,Bicycle,Sports,North,5,0,76.96
2022-02-27,165.78,Hoodie,Clothing,North,3,0.15,71.74
2022-02-27,311.93,Blender,Home & Kitchen,East,3,0.1,119.98
2022-02-27,2439.51,Laptop,Electronics,East,7,0,416.87
2022-02-28,2604.88,Headphones,Electronics,West,9,0.25,464.47
2022-02-28,315.79,Jacket,Clothing,South,5,0,91.68
2022-02-28,26.51,Yoga Mat,Sports,North,1,0.25,49.14
2022-02-28,464.76,Jeans,Clothing,North,9,0.2,93.82
2022-02-28,269.56,Dress,Clothing,East,5,0.15,95.47
2022-02-28,3761.14,Smartphone,Electronics,South,9,0.2,799.96
2022-02-28,50.6,Cookbook,Books,East,6,0.25,17.59
2022-02-28,314.51,Jacket,Clothing,Central,5,0.05,89.25
2022-02-28,477.53,Running Shoes,Sports,South,9,0.05,83.19
2022-02-28,194.57,Fiction Novel,Books,South,9,0,25.39
2022-02-28,980.17,Camera,Electronics,West,5,0.3,326.13
2022-02-28,70.6,Textbook,Books,North,3,0,36.35
2022-03-01,717.68,Running Shoes,Sports,East,8,0,97.32
2022-03-01,127.2,Dumbbells,Sports,West,2,0,72.07
2022-03-01,371.26,Jeans,Clothing,East,5,0.2,97.27
2022-03-01,268.22,Air Fryer,Home & Kitchen,West,5,0.05,70.43
2022-03-01,55.89,Yoga Mat,Sports,South,2,0.25,43.85
2022-03-01,1290.06,Smart Watch,Electronics,East,4,0.25,514.04
2022-03-02,1996.62,Smartphone,Electronics,East,10,0.15,291.78
2022-03-02,267.37,Jacket,Clothing,West,9,0.1,39.52
2022-03-02,354.43,T-Shirt,Clothing,West,8,0.3,76.03
2022-03-02,23.36,Fiction Novel,Books,South,2,0.05,15.36
2022-03-03,803.8,Pillow,Home & Kitchen,North,10,0,104.27
2022-03-03,650.56,Smartphone,Electronics,West,3,0.15,319.67
2022-03-03,201.29,Fiction Novel,Books,South,10,0.2,27.99
2022-03-03,64.5,Comics,Books,West,3,0,25.62
2022-03-03,299.79,Science Book,Books,North,10,0.05,33.58
2022-03-03,105.23,Textbook,Books,Central,8,0.1,16.83
2022-03-03,93.04,Science Book,Books,Central,4,0.3,33.92
2022-03-03,161.32,Comics,Books,East,8,0.25,31.34
2022-03-03,302.95,Bicycle,Sports,East,7,0,50.85
2022-03-04,4342.95,Tablet,Electronics,North,8,0.05,555.89
2022-03-04,2710.83,Smartphone,Electronics,South,5,0,558.19
2022-03-04,503.76,Sneakers,Clothing,West,6,0,103.33
2022-03-04,302.49,Tennis Racket,Sports,East,10,0.15,34.86
2022-03-04,241.2,Dumbbells,Sports,Central,4,0.25,88.22
2022-03-04,58.61,Dress,Clothing,North,2,0.05,40.04
2022-03-05,2759.12,Tablet,Electronics,Central,4,0.15,705.48
2022-03-05,365.78,Coffee Maker,Home & Kitchen,North,3,0,104.31
2022-03-05,422.76,Tennis Racket,Sports,North,6,0.2,79.5
2022-03-05,399.39,Air Fryer,Home & Kitchen,East,3,0.2,141.68
2022-03-05,86.92,Comics,Books,East,3,0.3,36.22
2022-03-05,706.08,Tennis Racket,Sports,South,10,0.2,86.75
2022-03-05,132.81,Blender,Home & Kitchen,South,1,0.2,139.08
2022-03-05,577.25,Yoga Mat,Sports,South,10,0.05,54.0
2022-03-05,3949.59,Headphones,Electronics,South,6,0.05,672.49
2022-03-05,483.85,Blender,Home & Kitchen,North,6,0.1,90.88
2022-03-06,45.6,Air Fryer,Home & Kitchen,North,1,0.25,52.62
2022-03-06,326.36,Dress,Clothing,West,7,0.2,61.29
2022-03-06,86.78,Biography,Books,South,3,0,28.54
2022-03-06,125.43,Air Fryer,Home & Kitchen,North,2,0.2,80.81
2022-03-07,702.3,Yoga Mat,Sports,East,10,0.25,98.03
2022-03-07,324.96,Comics,Books,South,10,0,41.69
2022-03-07,471.15,Blender,Home & Kitchen,South,7,0.3,114.93
2022-03-07,73.27,Air Fryer,Home & Kitchen,South,2,0.3,52.77
2022-03-08,1364.25,Tablet,Electronics,North,7,0.25,317.32
2022-03-08,2969.55,Smartphone,Electronics,South,5,0.25,797.61
2022-03-08,761.3,Vacuum,Home & Kitchen,West,8,0.1,133.91
2022-03-08,380.25,Running Shoes,Sports,South,6,0.15,91.44
2022-03-08,2722.8,Tablet,Electronics,West,8,0.1,412.24
2022-03-09,3858.94,Laptop,Electronics,East,9,0.05,493.55
2022-03-09,221.05,Biography,Books,West,9,0.25,35.61
2022-03-09,116.05,Dress,Clothing,East,2,0,64.43
2022-03-09,74.77,Bicycle,Sports,Central,3,0.25,40.94
2022-03-09,120.94,Jeans,Clothing,South,3,0,39.07
2022-03-10,430.28,Hoodie,Clothing,South,10,0,54.57
2022-03-10,334.21,Running Shoes,Sports,Central,6,0.3,89.54
2022-03-10,3513.54,Camera,Electronics,Central,10,0.2,552.18
2022-03-10,790.98,Jeans,Clothing,Central,10,0,77.95
2022-03-10,548.5,Yoga Mat,Sports,East,9,0.2,91.09
2022-03-10,101.42,Biography,Books,Central,8,0.1,16.12
2022-03-10,47.81,Bicycle,Sports,West,1,0.15,59.12
2022-03-10,3229.68,Camera,Electronics,West,5,0,754.4
2022-03-10,1071.88,Air Fryer,Home & Kitchen,East,8,0,130.39
2022-03-11,246.87,Jacket,Clothing,West,6,0.2,55.4
2022-03-11,2357.05,Smartphone,Electronics,West,4,0.2,763.25
2022-03-11,651.32,Tennis Racket,Sports,North,9,0,85.24
2022-03-11,665.25,Running Shoes,Sports,South,9,0,91.04
2022-03-11,55.91,T-Shirt,Clothing,South,1,0.15,68.86
2022-03-11,735.4,Air Fryer,Home & Kitchen,West,9,0,86.11
2022-03-12,432.51,Vacuum,Home & Kitchen,Central,8,0.25,65.05
2022-03-12,605.71,Air Fryer,Home & Kitchen,South,5,0,119.9
2022-03-12,436.08,Fiction Novel,Books,South,10,0.05,38.39
2022-03-12,268.28,Hoodie,Clothing,South,5,0.3,82.91
2022-03-12,1766.92,Headphones,Electronics,South,3,0,594.62
2022-03-12,584.55,Tennis Racket,Sports,East,7,0.15,92.1
2022-03-13,247.67,Cookbook,Books,Central,10,0,26.91
2022-03-13,807.07,Lamp,Home & Kitchen,Central,10,0,75.14
2022-03-13,321.92,Air Fryer,Home & Kitchen,East,5,0.1,73.07
2022-03-13,577.47,Dumbbells,Sports,North,10,0.15,59.67
2022-03-13,1720.89,Camera,Electronics,West,5,0.2,410.09
2022-03-13,1973.04,Smart Watch,Electronics,Central,4,0.05,455.31
2022-03-14,219.97,Lamp,Home & Kitchen,East,3,0.3,128.7
2022-03-14,2248.42,Headphones,Electronics,South,5,0.3,661.6
2022-03-14,95.43,Hoodie,Clothing,East,2,0.05,52.0
2022-03-14,350.97,Vacuum,Home & Kitchen,East,6,0.1,73.01
2022-03-14,5206.57,Headphones,Electronics,North,10,0,583.37
2022-03-14,323.72,Sneakers,Clothing,North,7,0.2,74.15
2022-03-14,236.74,Jeans,Clothing,South,6,0.25,65.46
2022-03-14,415.11,T-Shirt,Clothing,West,6,0,81.43
2022-03-14,1763.26,Laptop,Electronics,West,5,0,383.07
2022-03-14,168.3,Dress,Clothing,North,3,0.2,80.24
2022-03-15,163.95,Fiction Novel,Books,North,9,0.15,20.98
2022-03-15,88.66,Lamp,Home & Kitchen,South,1,0.05,112.97
2022-03-15,123.68,Air Fryer,Home & Kitchen,South,2,0.1,84.82
2022-03-15,3179.1,Tablet,Electronics,East,8,0.3,663.03
2022-03-15,551.39,Jacket,Clothing,West,6,0,90.01
2022-03-15,121.07,Fiction Novel,Books,South,4,0,36.82
2022-03-15,874.56,Smart Watch,Electronics,Central,3,0,336.51
2022-03-15,99.11,Lamp,Home & Kitchen,Central,1,0,105.02
2022-03-15,3258.13,Laptop,Electronics,North,7,0,509.93
2022-03-15,121.39,Comics,Books,South,4,0,35.86
2022-03-16,627.2,Tennis Racket,Sports,Central,10,0.2,79.25
2022-03-16,760.27,Smart Watch,Electronics,Central,2,0,422.66
2022-03-16,710.28,Dumbbells,Sports,East,9,0.15,97.23
2022-03-16,777.58,Blender,Home & Kitchen,North,9,0.05,95.65
2022-03-17,111.41,Blender,Home & Kitchen,North,1,0,112.48
2022-03-17,156.69,Science Book,Books,North,9,0,17.25
2022-03-17,341.79,Dress,Clothing,East,5,0,69.43
2022-03-17,2372.14,Tablet,Electronics,East,6,0,500.04
2022-03-17,1029.86,Laptop,Electronics,South,3,0.25,447.48
2022-03-17,602.72,Pillow,Home & Kitchen,North,6,0,126.24
2022-03-17,183.86,Textbook,Books,East,7,0.25,35.7
2022-03-17,84.59,T-Shirt,Clothing,South,1,0,106.67
2022-03-17,280.66,Running Shoes,Sports,Central,8,0.2,44.96
2022-03-17,753.49,Yoga Mat,Sports,South,8,0,93.75
2022-03-18,1129.75,Laptop,Electronics,East,6,0.3,276.67
2022-03-18,300.18,Protein Powder,Sports,Central,4,0.15,97.54
2022-03-18,166.98,Yoga Mat,Sports,West,4,0.2,64.81
2022-03-18,68.03,Bicycle,Sports,North,1,0,75.46
2022-03-18,52.97,Textbook,Books,South,2,0.15,37.54
2022-03-18,282.02,Coffee Maker,Home & Kitchen,Central,4,0.2,100.85
2022-03-18,443.4,T-Shirt,Clothing,West,8,0.25,93.69
2022-03-18,70.42,Textbook,Books,East,2,0,44.42
2022-03-18,132.22,Fiction Novel,Books,Central,9,0,15.01
2022-03-18,483.46,Protein Powder,Sports,East,9,0.25,70.11
2022-03-19,2963.09,Smartphone,Electronics,West,6,0.25,572.48
2022-03-19,100.11,Pillow,Home & Kitchen,West,2,0.05,57.35
2022-03-19,823.68,Pillow,Home & Kitchen,East,9,0,98.11
2022-03-19,284.43,Dress,Clothing,South,7,0.05,43.7
2022-03-19,169.84,Science Book,Books,West,4,0,36.5
2022-03-19,1098.65,Camera,Electronics,Central,2,0.25,686.96
2022-03-19,292.22,Bicycle,Sports,South,8,0,33.29
2022-03-19,395.04,Biography,Books,West,9,0,38.43
2022-03-20,732.0,T-Shirt,Clothing,West,10,0.15,79.64
2022-03-20,97.26,Textbook,Books,Central,4,0.15,23.21
2022-03-20,164.5,Science Book,Books,South,7,0.3,33.08
2022-03-20,189.93,Tennis Racket,Sports,Central,4,0.1,46.26
2022-03-20,659.28,Hoodie,Clothing,South,9,0.15,75.06
2022-03-21,721.42,Running Shoes,Sports,Central,10,0.2,95.22
2022-03-21,58.58,Tennis Racket,Sports,West,1,0,67.5
2022-03-21,1707.3,Camera,Electronics,North,4,0,414.17
2022-03-21,183.01,Blender,Home & Kitchen,North,5,0.3,67.58
2022-03-21,224.45,Fiction Novel,Books,Central,9,0.3,40.95
2022-03-21,66.09,Protein Powder,Sports,East,1,0.2,94.15
2022-03-21,105.77,Lamp,Home & Kitchen,North,1,0.05,119.39
2022-03-21,290.71,Science Book,Books,East,10,0.05,31.4
2022-03-22,127.08,Vacuum,Home & Kitchen,South,2,0,65.95
2022-03-22,2120.74,Headphones,Electronics,North,7,0.1,420.72
2022-03-22,296.88,Tennis Racket,Sports,North,6,0,63.78
2022-03-22,1041.45,Lamp,Home & Kitchen,North,10,0.1,128.94
2022-03-22,130.66,Bicycle,Sports,East,2,0.15,84.75
2022-03-22,272.15,Sneakers,Clothing,North,9,0.3,47.47
2022-03-23,354.98,Blender,Home & Kitchen,South,6,0.1,79.78
2022-03-23,625.83,Bicycle,Sports,West,9,0,87.36
2022-03-23,1324.73,Vacuum,Home & Kitchen,South,10,0.05,136.19
2022-03-23,353.09,Vacuum,Home & Kitchen,North,7,0.1,72.63
2022-03-24,687.2,Lamp,Home & Kitchen,Central,8,0.1,94.73
2022-03-24,214.24,Jacket,Clothing,Central,2,0,104.27
2022-03-24,89.0,Bicycle,Sports,North,2,0.05,46.91
2022-03-24,269.65,Fiction Novel,Books,South,9,0.2,39.86
2022-03-24,341.32,Camera,Electronics,South,1,0.15,517.98
2022-03-24,2743.77,Laptop,Electronics,South,5,0.05,571.37
2022-03-24,170.49,Textbook,Books,West,7,0,27.99
2022-03-24,2902.32,Smart Watch,Electronics,North,10,0,304.15
2022-03-24,713.04,Tablet,Electronics,Central,2,0.1,426.51
2022-03-24,793.36,Vacuum,Home & Kitchen,West,7,0,126.92
2022-03-24,354.24,Dumbbells,Sports,South,7,0.3,85.59
2022-03-25,56.86,Pillow,Home & Kitchen,East,1,0.3,101.14
2022-03-25,3449.51,Laptop,Electronics,Central,10,0.3,482.8
2022-03-25,197.1,Blender,Home & Kitchen,East,4,0.3,87.61
2022-03-25,236.49,Jeans,Clothing,Central,5,0,49.99
2022-03-25,509.8,Yoga Mat,Sports,Central,8,0,75.55
2022-03-26,832.7,Coffee Maker,Home & Kitchen,South,10,0.15,94.77
2022-03-26,397.96,T-Shirt,Clothing,East,10,0.05,41.03
2022-03-26,197.12,Cookbook,Books,Central,5,0,35.8
2022-03-26,161.94,Air Fryer,Home & Kitchen,West,3,0.05,48.46
2022-03-27,632.34,Air Fryer,Home & Kitchen,South,6,0.25,132.28
2022-03-27,154.49,Vacuum,Home & Kitchen,Central,2,0,64.87
2022-03-27,512.35,Sneakers,Clothing,South,5,0,88.82
2022-03-27,6706.19,Smart Watch,Electronics,North,10,0.05,582.61
2022-03-27,598.53,Tennis Racket,Sports,Central,9,0,64.16
2022-03-27,138.18,Sneakers,Clothing,East,3,0.3,69.46
2022-03-27,602.19,Lamp,Home & Kitchen,North,4,0,129.41
2022-03-27,266.37,Dress,Clothing,South,3,0,76.78
2022-03-27,134.93,Cookbook,Books,North,4,0.05,37.84
2022-03-28,674.43,T-Shirt,Clothing,South,9,0.15,101.36
2022-03-28,71.16,Fiction Novel,Books,North,6,0.3,18.1
2022-03-28,868.95,Pillow,Home & Kitchen,East,10,0,100.26
2022-03-28,50.15,Cookbook,Books,Central,2,0.2,30.5
2022-03-28,433.6,Sneakers,Clothing,West,6,0.15,94.84
2022-03-28,226.6,Biography,Books,North,9,0.25,41.46
2022-03-28,1211.82,Smart Watch,Electronics,East,4,0,351.13
2022-03-28,4435.86,Camera,Electronics,South,7,0,708.03
2022-03-29,63.7,Science Book,Books,Central,3,0.2,34.42
2022-03-29,1938.23,Smartphone,Electronics,Central,10,0.3,357.01
2022-03-29,135.81,Dumbbells,Sports,North,3,0,50.05
2022-03-29,38.0,Biography,Books,Central,1,0.1,41.36
2022-03-29,649.16,Dress,Clothing,Central,8,0,98.45
2022-03-29,369.67,Biography,Books,South,10,0,39.61
2022-03-29,465.86,Tennis Racket,Sports,South,6,0,93.88
2022-03-29,14.01,Science Book,Books,North,1,0.3,21.07
2022-03-29,211.2,Sneakers,Clothing,North,3,0,70.26
2022-03-29,130.77,Bicycle,Sports,North,2,0,64.83
2022-03-30,4265.85,Camera,Electronics,West,9,0,497.17
2022-03-30,157.18,Science Book,Books,West,7,0,25.52
2022-03-30,92.14,Vacuum,Home & Kitchen,South,2,0.3,75.19
2022-03-30,395.24,T-Shirt,Clothing,North,10,0.3,73.62
2022-03-30,382.43,Hoodie,Clothing,East,7,0,62.08
2022-03-30,433.8,Tennis Racket,Sports,East,9,0.15,60.96
2022-03-30,211.4,Science Book,Books,West,9,0.25,38.51
2022-03-30,406.68,Bicycle,Sports,West,5,0.15,98.24
2022-03-30,54.82,Comics,Books,South,2,0.25,37.43
2022-03-30,486.72,T-Shirt,Clothing,South,9,0.15,64.84
2022-03-30,172.9,Protein Powder,Sports,North,3,0,58.68
2022-03-31,27.81,Biography,Books,West,2,0.05,16.92
2022-03-31,303.45,Yoga Mat,Sports,West,7,0.3,73.52
2022-03-31,468.45,Yoga Mat,Sports,South,8,0.05,61.97
2022-03-31,53.64,Tennis Racket,Sports,South,1,0.3,84.74
2022-03-31,63.66,Sneakers,Clothing,South,1,0,61.9
2022-04-01,552.04,Vacuum,Home & Kitchen,East,7,0.05,86.92
2022-04-01,2475.61,Laptop,Electronics,Central,5,0.3,662.11
2022-04-01,378.21,Air Fryer,Home & Kitchen,East,4,0.05,106.21
2022-04-01,59.38,Biography,Books,North,5,0.3,20.25
2022-04-02,196.36,Tennis Racket,Sports,East,2,0.1,85.99
2022-04-02,573.05,Tennis Racket,Sports,West,7,0.05,70.17
2022-04-02,309.14,Comics,Books,West,10,0.25,40.86
2022-04-02,2911.17,Headphones,Electronics,South,4,0.2,702.09
2022-04-03,199.43,Yoga Mat,Sports,East,4,0.2,51.96
2022-04-03,249.52,Coffee Maker,Home & Kitchen,Central,3,0.15,93.75
2022-04-03,262.89,Tennis Racket,Sports,South,4,0.05,65.93
2022-04-03,241.32,Jacket,Clothing,South,4,0.05,50.6
2022-04-03,241.1,Blender,Home & Kitchen,North,2,0.25,136.34
2022-04-03,424.73,Yoga Mat,Sports,West,6,0.25,73.96
2022-04-03,219.08,Tennis Racket,Sports,West,3,0.3,97.97
2022-04-03,66.91,Sneakers,Clothing,South,1,0.2,73.85
2022-04-03,398.31,Yoga Mat,Sports,Central,6,0,58.99
2022-04-03,3428.61,Camera,Electronics,Central,8,0,440.45
2022-04-03,110.5,Dress,Clothing,Central,2,0.1,59.43
2022-04-04,576.44,Jacket,Clothing,West,10,0,60.7
2022-04-04,492.83,Dress,Clothing,East,6,0.1,97.51
2022-04-04,323.71,Dumbbells,Sports,Central,4,0.1,86.74
2022-04-04,160.68,Running Shoes,Sports,West,4,0,42.63
2022-04-04,1841.27,Smartphone,Electronics,West,8,0.3,342.61
2022-04-04,469.59,Vacuum,Home & Kitchen,East,5,0,101.97
2022-04-04,328.95,T-Shirt,Clothing,South,5,0,70.31
2022-04-05,744.67,Air Fryer,Home & Kitchen,East,9,0.1,101.52
2022-04-05,125.83,Fiction Novel,Books,East,10,0.3,20.97
2022-04-05,678.96,Air Fryer,Home & Kitchen,East,9,0.25,94.8
2022-04-05,286.53,Biography,Books,East,8,0,33.95
2022-04-05,720.98,Vacuum,Home & Kitchen,Central,10,0,86.86
2022-04-05,585.79,Blender,Home & Kitchen,East,6,0.1,110.69
2022-04-05,170.25,Cookbook,Books,West,6,0.3,37.44
2022-04-05,17.74,Science Book,Books,South,1,0.05,18.75
2022-04-06,61.99,Jeans,Clothing,West,2,0.25,42.88
2022-04-06,542.36,Headphones,Electronics,Central,2,0,326.12
2022-04-06,109.84,Cookbook,Books,South,4,0.25,37.13
2022-04-06,34.48,Sneakers,Clothing,South,1,0.15,38.53
2022-04-07,170.48,Textbook,Books,Central,5,0,31.46
2022-04-07,483.16,Dumbbells,Sports,Central,10,0.2,63.13
2022-04-07,512.42,Tennis Racket,Sports,East,8,0,68.62
2022-04-07,221.39,Vacuum,Home & Kitchen,East,3,0,77.14
2022-04-07,481.78,Jacket,Clothing,East,8,0.25,74.53
2022-04-07,267.91,Cookbook,Books,North,7,0.05,38.94
2022-04-07,469.97,Tennis Racket,Sports,South,7,0.2,91.22
2022-04-07,336.95,Hoodie,Clothing,West,7,0,51.88
2022-04-08,275.38,Bicycle,Sports,East,5,0.3,75.8
2022-04-08,56.67,Science Book,Books,North,3,0,19.1
2022-04-08,452.45,Running Shoes,Sports,East,10,0.15,65.47
2022-04-08,1898.12,Smart Watch,Electronics,North,3,0.1,795.06
2022-04-08,67.17,Comics,Books,North,4,0,17.71
2022-04-08,868.09,Vacuum,Home & Kitchen,East,8,0.25,143.8
2022-04-09,58.48,Coffee Maker,Home & Kitchen,South,1,0.2,73.58
2022-04-09,199.72,Science Book,Books,South,5,0,39.52
2022-04-09,369.67,Dress,Clothing,West,4,0,89.11
2022-04-10,544.68,Protein Powder,Sports,South,8,0.1,58.68
2022-04-10,674.97,Hoodie,Clothing,North,9,0.1,73.51
2022-04-10,161.91,Blender,Home & Kitchen,East,1,0.05,130.91
2022-04-10,234.06,Hoodie,Clothing,West,6,0.1,37.08
2022-04-11,695.64,T-Shirt,Clothing,North,10,0.25,92.41
2022-04-11,189.97,Jacket,Clothing,North,4,0,47.35
2022-04-11,82.74,Pillow,Home & Kitchen,North,1,0,82.13
2022-04-11,1274.73,Smartphone,Electronics,West,4,0.3,441.04
2022-04-11,98.4,Vacuum,Home & Kitchen,South,1,0.15,114.17
2022-04-11,572.86,Coffee Maker,Home & Kitchen,West,8,0.3,101.67
2022-04-11,364.98,Sneakers,Clothing,South,9,0.25,61.03
2022-04-11,91.04,Bicycle,Sports,South,2,0.25,68.06
2022-04-11,246.45,Lamp,Home & Kitchen,East,8,0.3,48.07
2022-04-12,3969.9,Smart Watch,Electronics,East,10,0,398.94
2022-04-12,418.87,Running Shoes,Sports,South,9,0.3,78.09
2022-04-12,244.96,Air Fryer,Home & Kitchen,West,6,0.3,58.6
2022-04-12,245.13,Smartphone,Electronics,South,1,0.25,379.12
2022-04-12,3276.4,Smart Watch,Electronics,West,8,0.1,553.94
2022-04-13,89.17,Protein Powder,Sports,North,1,0.05,94.39
2022-04-13,2856.95,Headphones,Electronics,North,6,0.2,571.33
2022-04-13,2746.63,Smart Watch,Electronics,East,9,0,291.95
2022-04-13,591.58,Smartphone,Electronics,Central,2,0.05,324.66
2022-04-13,297.88,Jeans,Clothing,Central,4,0,77.04
2022-04-13,428.01,Running Shoes,Sports,North,10,0.25,56.63
2022-04-14,3705.32,Smartphone,Electronics,South,9,0.15,486.84
2022-04-14,423.77,Bicycle,Sports,West,6,0.3,92.56
2022-04-14,743.02,Air Fryer,Home & Kitchen,West,7,0.15,127.31
2022-04-14,478.99,Bicycle,Sports,South,7,0.1,83.54
2022-04-14,32.36,Textbook,Books,West,1,0.1,36.79
2022-04-14,43.59,Dumbbells,Sports,East,1,0.05,52.82
2022-04-14,729.01,Coffee Maker,Home & Kitchen,East,9,0,97.08
2022-04-14,57.16,Cookbook,Books,South,3,0.05,22.95
2022-04-14,693.93,Coffee Maker,Home & Kitchen,Central,7,0.05,102.63
2022-04-15,386.85,Science Book,Books,West,10,0,39.59
2022-04-15,416.01,Coffee Maker,Home & Kitchen,Central,7,0,55.53
2022-04-15,1014.33,Air Fryer,Home & Kitchen,West,7,0,137.3
2022-04-15,53.75,Hoodie,Clothing,Central,1,0.2,81.64
2022-04-15,511.13,Yoga Mat,Sports,East,9,0.15,70.28
2022-04-15,432.38,Jeans,Clothing,North,7,0.3,105.91
2022-04-15,53.67,Cookbook,Books,West,3,0,18.97
2022-04-15,1029.86,Smart Watch,Electronics,West,5,0.3,315.94
2022-04-16,313.79,Dress,Clothing,Central,4,0.05,71.13
2022-04-16,87.35,Dumbbells,Sports,South,2,0.2,50.57
2022-04-16,375.04,Yoga Mat,Sports,North,7,0.15,60.95
2022-04-16,322.14,Lamp,Home & Kitchen,North,5,0.15,64.25
2022-04-16,128.89,Biography,Books,South,8,0.05,16.35
2022-04-17,219.35,Hoodie,Clothing,North,2,0.05,89.25
2022-04-17,553.53,Jacket,Clothing,North,6,0,85.95
2022-04-17,146.83,Fiction Novel,Books,East,4,0.05,37.2
2022-04-17,715.53,Tennis Racket,Sports,Central,8,0,74.12
2022-04-17,2613.74,Headphones,Electronics,Central,9,0,293.48
2022-04-17,197.46,Hoodie,Clothing,Central,5,0,39.82
2022-04-17,83.56,Pillow,Home & Kitchen,East,2,0.2,49.83
2022-04-17,123.96,Biography,Books,North,6,0.3,29.54
2022-04-18,22.3,Running Shoes,Sports,Central,1,0.3,35.62
2022-04-18,19.62,Textbook,Books,South,1,0.15,25.4
2022-04-18,599.56,Blender,Home & Kitchen,Central,5,0.1,125.94
2022-04-18,1120.2,Smart Watch,Electronics,East,4,0.2,351.92
2022-04-18,6247.58,Camera,Electronics,West,9,0.05,788.73
2022-04-18,369.92,Dumbbells,Sports,West,5,0.15,93.04
2022-04-19,750.3,Hoodie,Clothing,South,10,0.05,74.98
2022-04-19,266.4,Pillow,Home & Kitchen,Central,3,0,89.29
2022-04-19,120.02,Dumbbells,Sports,East,2,0,69.78
2022-04-19,515.82,Hoodie,Clothing,North,6,0.2,99.37
2022-04-19,311.27,Vacuum,Home & Kitchen,East,3,0,122.79
2022-04-20,653.91,Bicycle,Sports,East,10,0.05,70.42
2022-04-20,158.77,Hoodie,Clothing,North,6,0.25,41.72
2022-04-20,189.25,Running Shoes,Sports,East,3,0.25,89.24
2022-04-21,682.76,Jeans,Clothing,North,7,0,91.05
2022-04-21,53.72,Science Book,Books,South,4,0.25,16.98
2022-04-21,245.89,Comics,Books,East,8,0.2,41.63
2022-04-21,1941.11,Smart Watch,Electronics,West,6,0.3,482.84
2022-04-21,4372.23,Smart Watch,Electronics,North,8,0,516.73
2022-04-22,50.12,Bicycle,Sports,West,1,0.3,69.81
2022-04-22,3589.32,Smartphone,Electronics,East,8,0.1,484.94
2022-04-22,536.03,Vacuum,Home & Kitchen,South,7,0,76.26
2022-04-22,151.19,Dress,Clothing,West,2,0,88.03
2022-04-22,140.68,Protein Powder,Sports,Central,3,0.15,58.94
2022-04-22,349.89,Dress,Clothing,Central,4,0,99.54
2022-04-23,5624.99,Laptop,Electronics,North,8,0,612.4
2022-04-23,402.62,Comics,Books,Central,10,0.2,43.49
2022-04-23,7586.03,Smartphone,Electronics,East,10,0,740.5
2022-04-23,326.14,Jeans,Clothing,North,7,0.25,58.18
2022-04-23,127.0,T-Shirt,Clothing,South,4,0.1,36.25
2022-04-24,411.07,Biography,Books,North,10,0.05,41.48
2022-04-24,146.37,Textbook,Books,West,8,0,17.38
2022-04-24,734.33,Tennis Racket,Sports,Central,9,0.05,87.13
2022-04-24,55.63,T-Shirt,Clothing,East,1,0,46.47
2022-04-24,75.89,Tennis Racket,Sports,East,2,0.2,36.24
2022-04-24,602.5,Hoodie,Clothing,East,10,0.3,83.59
